SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerId,SalesPersonId,TerritoryID,BillToAddressID,ShipToAddressID,CreditCardId,CreditCardApprovalCode,CurrencyRateID,Subtotal,TaxAmt,Freight,Comment,rowguid,ModifiedDate
48657,8,22/11/2012,04/12/2012,29/11/2012,5,1,SO48657,NULL,10-4030-015067,15067,NULL,7,27918,27918,1,731591Vi69341,NULL,2181.5625,174.525,54.5391,NULL,F9F03467-EF44-43A3-91A6-4FB2BE3B1F41,29/11/2012
48658,8,22/11/2012,04/12/2012,29/11/2012,5,1,SO48658,NULL,10-4030-012228,12228,NULL,8,12440,12440,1,1032219Vi53983,NULL,2071.4196,165.7136,51.7855,NULL,E185B3AE-F2B9-4F8B-977B-CA37F95A9757,29/11/2012
48659,8,22/11/2012,04/12/2012,29/11/2012,5,1,SO48659,NULL,10-4030-028749,28749,NULL,7,16774,16774,1,432233Vi88217,NULL,2049.0982,163.9279,51.2275,NULL,C2114C28-DAC4-4F2D-9C7C-6D8437740E9E,29/11/2012
48660,8,22/11/2012,04/12/2012,29/11/2012,5,1,SO48660,NULL,10-4030-026607,26607,NULL,4,11752,11752,1,333361Vi76743,NULL,2071.4196,165.7136,51.7855,NULL,D32BA1E0-F2D2-4350-A0D9-83DFEB81BE98,29/11/2012
48661,8,22/11/2012,04/12/2012,29/11/2012,5,1,SO48661,NULL,10-4030-015467,15467,NULL,4,14619,14619,1,133516Vi17612,NULL,782.99,62.6392,19.5748,NULL,A4F4E5D4-ECC0-4A56-BF43-7C68155F26A7,29/11/2012
48662,8,22/11/2012,04/12/2012,29/11/2012,5,1,SO48662,NULL,10-4030-022938,22938,NULL,9,23797,23797,1,733933Vi79342,6321,2443.35,195.468,61.0838,NULL,57C77916-C8FB-45EE-AD20-751FD8B80982,29/11/2012
48663,8,22/11/2012,04/12/2012,29/11/2012,5,1,SO48663,NULL,10-4030-013118,13118,NULL,9,11858,11858,1,535676Vi46017,6321,2049.0982,163.9279,51.2275,NULL,0BAF378D-4CAD-425A-8CD7-411202C6A913,29/11/2012
48664,8,22/11/2012,04/12/2012,29/11/2012,5,1,SO48664,NULL,10-4030-013521,13521,NULL,9,26748,26748,1,735695Vi30014,6321,2071.4196,165.7136,51.7855,NULL,21DB90FC-3840-485B-9CB9-A26CD7CAFC62,29/11/2012
48665,8,22/11/2012,04/12/2012,29/11/2012,5,1,SO48665,NULL,10-4030-020872,20872,NULL,10,15763,15763,1,135723Vi34830,6326,782.99,62.6392,19.5748,NULL,9619D63E-CA57-4838-AA67-FEB45B4B15F0,29/11/2012
48666,8,22/11/2012,04/12/2012,29/11/2012,5,1,SO48666,NULL,10-4030-013090,13090,NULL,9,18154,18154,1,135779Vi77674,6321,2049.0982,163.9279,51.2275,NULL,6878F98E-686F-4E46-823C-D9D824F229F7,29/11/2012
48667,8,23/11/2012,05/12/2012,30/11/2012,5,1,SO48667,NULL,10-4030-019341,19341,NULL,10,15618,15618,1,1131295Vi24619,6337,1000.4375,80.035,25.0109,NULL,F6D99AA3-C72B-4EE2-A58F-CF5A0CEE6215,30/11/2012
48668,8,23/11/2012,05/12/2012,30/11/2012,5,1,SO48668,NULL,10-4030-018626,18626,NULL,8,26274,26274,1,131305Vi6553,NULL,1000.4375,80.035,25.0109,NULL,25ABA269-0AC5-46B5-ACBF-702660D42E70,30/11/2012
48669,8,23/11/2012,05/12/2012,30/11/2012,5,1,SO48669,NULL,10-4030-019293,19293,NULL,7,29376,29376,1,NULL,NULL,782.99,62.6392,19.5748,NULL,C3F628B0-8F6E-4212-900D-01111B83FC8B,30/11/2012
48670,8,23/11/2012,05/12/2012,30/11/2012,5,1,SO48670,NULL,10-4030-013715,13715,NULL,4,24350,24350,1,1031982Vi86226,NULL,2181.5625,174.525,54.5391,NULL,BEB4FB3E-E2BD-43BB-B976-E2F5830557E5,30/11/2012
48671,8,23/11/2012,05/12/2012,30/11/2012,5,1,SO48671,NULL,10-4030-012270,12270,NULL,8,18762,18762,1,632235Vi34382,NULL,2049.0982,163.9279,51.2275,NULL,D4E29F8D-3368-404B-A598-2DCEC4F6FE37,30/11/2012
48672,8,23/11/2012,05/12/2012,30/11/2012,5,1,SO48672,NULL,10-4030-022950,22950,NULL,9,29013,29013,1,533939Vi63466,6332,2181.5625,174.525,54.5391,NULL,96509888-8AED-440A-8B4A-2CA28A5A77F6,30/11/2012
48673,8,23/11/2012,05/12/2012,30/11/2012,5,1,SO48673,NULL,10-4030-013131,13131,NULL,9,22476,22476,1,935684Vi99325,6332,2049.0982,163.9279,51.2275,NULL,A557780A-2130-45D2-B039-38794518BBBD,30/11/2012
48674,8,23/11/2012,05/12/2012,30/11/2012,5,1,SO48674,NULL,10-4030-026548,26548,NULL,9,28260,28260,1,1135926Vi60451,6332,782.99,62.6392,19.5748,NULL,87C81AFB-9686-4720-B144-C4E64A2B1AFD,30/11/2012
48675,8,24/11/2012,06/12/2012,01/12/2012,5,1,SO48675,NULL,10-4030-015079,15079,NULL,7,26456,26456,1,1131600Vi94007,NULL,2181.5625,174.525,54.5391,NULL,94D067D6-49A2-45B9-ACB6-7526A0A32A52,01/12/2012
48676,8,24/11/2012,06/12/2012,01/12/2012,5,1,SO48676,NULL,10-4030-013729,13729,NULL,1,14452,14452,1,1131991Vi49344,NULL,2443.35,195.468,61.0838,NULL,F594E7CE-F925-4E10-A0B0-8EB72A3E651B,01/12/2012
48677,8,24/11/2012,06/12/2012,01/12/2012,5,1,SO48677,NULL,10-4030-012391,12391,NULL,10,28426,28426,1,532240Vi6416,6348,2049.0982,163.9279,51.2275,NULL,FC02008D-54FF-4C98-8B8F-3F158FD7548D,01/12/2012
48678,8,24/11/2012,06/12/2012,01/12/2012,5,1,SO48678,NULL,10-4030-026627,26627,NULL,4,14696,14696,1,533251Vi37728,NULL,2049.0982,163.9279,51.2275,NULL,F14BE239-01C6-41FF-BE9D-9D5DD56D9593,01/12/2012
48679,8,24/11/2012,06/12/2012,01/12/2012,5,1,SO48679,NULL,10-4030-026608,26608,NULL,4,25428,25428,1,533362Vi15916,NULL,2071.4196,165.7136,51.7855,NULL,2091969E-8E4D-4DF3-BF5D-C8F5F7CA6008,01/12/2012
48680,8,24/11/2012,06/12/2012,01/12/2012,5,1,SO48680,NULL,10-4030-027242,27242,NULL,6,15103,15103,1,533507Vi86126,6345,782.99,62.6392,19.5748,NULL,02DEC12F-B324-4F06-B8FF-F405B615BF9E,01/12/2012
48681,8,24/11/2012,06/12/2012,01/12/2012,5,1,SO48681,NULL,10-4030-013160,13160,NULL,9,22452,22452,1,635691Vi9906,6343,2071.4196,165.7136,51.7855,NULL,363910BB-38FB-40A9-A035-D37A75906BA8,01/12/2012
48682,8,24/11/2012,06/12/2012,01/12/2012,5,1,SO48682,NULL,10-4030-013091,13091,NULL,9,18825,18825,1,435780Vi95436,6343,2071.4196,165.7136,51.7855,NULL,471C8AC0-053F-4F68-B329-CE3F0652AC7E,01/12/2012
48683,8,25/11/2012,07/12/2012,02/12/2012,5,1,SO48683,NULL,10-4030-017648,17648,NULL,7,18426,18426,1,631302Vi32284,NULL,1000.4375,80.035,25.0109,NULL,8D0228D6-07E6-4566-A00C-9D2EFC155AEE,02/12/2012
48684,8,25/11/2012,07/12/2012,02/12/2012,5,1,SO48684,NULL,10-4030-016534,16534,NULL,8,14930,14930,1,1231603Vi67556,NULL,2181.5625,174.525,54.5391,NULL,4348C17F-6CDF-4BD3-BE1F-6387F2E17042,02/12/2012
48685,8,25/11/2012,07/12/2012,02/12/2012,5,1,SO48685,NULL,10-4030-013728,13728,NULL,4,12567,12567,1,1031990Vi99593,NULL,2443.35,195.468,61.0838,NULL,A2048A9D-E9C4-40E3-B132-922E91744655,02/12/2012
48686,8,25/11/2012,07/12/2012,02/12/2012,5,1,SO48686,NULL,10-4030-025999,25999,NULL,6,27881,27881,1,1131999Vi68485,6356,2181.5625,174.525,54.5391,NULL,3D7863FE-4D84-4BDD-BD63-F9BA40FE5C0F,02/12/2012
48687,8,25/11/2012,07/12/2012,02/12/2012,5,1,SO48687,NULL,10-4030-012317,12317,NULL,10,26020,26020,1,332221Vi35002,6359,2071.4196,165.7136,51.7855,NULL,AE6308B1-34C8-4C82-AC00-209900499575,02/12/2012
48688,8,25/11/2012,07/12/2012,02/12/2012,5,1,SO48688,NULL,10-4030-022966,22966,NULL,9,13750,13750,1,1233826Vi89117,6354,2181.5625,174.525,54.5391,NULL,9977EDD0-52E9-49BC-BDF3-34636BFD0503,02/12/2012
48689,8,25/11/2012,07/12/2012,02/12/2012,5,1,SO48689,NULL,10-4030-024914,24914,NULL,9,11656,11656,1,635523Vi91872,6354,1000.4375,80.035,25.0109,NULL,476BBC49-EB6F-4D13-A515-6D4355B1B0F2,02/12/2012
48690,8,25/11/2012,07/12/2012,02/12/2012,5,1,SO48690,NULL,10-4030-013130,13130,NULL,9,13494,13494,1,1035683Vi79004,6354,2049.0982,163.9279,51.2275,NULL,32DC343D-CFBB-4675-AA09-BD7F9A9C616D,02/12/2012
48691,8,25/11/2012,07/12/2012,02/12/2012,5,1,SO48691,NULL,10-4030-026549,26549,NULL,9,23751,23751,1,235927Vi12666,6354,782.99,62.6392,19.5748,NULL,02CFA54F-65C1-4D66-84FF-50DC380B8C20,02/12/2012
48692,8,26/11/2012,08/12/2012,03/12/2012,5,1,SO48692,NULL,10-4030-018171,18171,NULL,8,21588,21588,1,231297Vi45873,NULL,1000.4375,80.035,25.0109,NULL,02E1170E-BE40-4FAC-82CA-22FB777035B3,03/12/2012
48693,8,26/11/2012,08/12/2012,03/12/2012,5,1,SO48693,NULL,10-4030-025995,25995,NULL,6,25187,25187,1,331998Vi53952,6367,2443.35,195.468,61.0838,NULL,067B0D9B-EE0D-4E3A-99F0-BECF177C9C7A,03/12/2012
48694,8,26/11/2012,08/12/2012,03/12/2012,5,1,SO48694,NULL,10-4030-012315,12315,NULL,10,16312,16312,1,1232217Vi9157,6370,2049.0982,163.9279,51.2275,NULL,D58746CF-6CEB-4070-9DB7-BB5CCEC02E52,03/12/2012
48695,8,26/11/2012,08/12/2012,03/12/2012,5,1,SO48695,NULL,10-4030-026624,26624,NULL,1,21762,21762,1,433248Vi34616,NULL,2049.0982,163.9279,51.2275,NULL,8D6363FF-B714-4E0E-8FA7-57E0A5371023,03/12/2012
48696,8,26/11/2012,08/12/2012,03/12/2012,5,1,SO48696,NULL,10-4030-023100,23100,NULL,9,20479,20479,1,1133833Vi37395,6365,2443.35,195.468,61.0838,NULL,0FB69A10-108C-4820-AB60-7270931B667F,03/12/2012
48697,8,26/11/2012,08/12/2012,03/12/2012,5,1,SO48697,NULL,10-4030-022933,22933,NULL,9,21198,21198,1,1233928Vi38137,6365,2181.5625,174.525,54.5391,NULL,674B61DF-EF0D-4376-B8E6-5DBC62A92E59,03/12/2012
48698,8,26/11/2012,08/12/2012,03/12/2012,5,1,SO48698,NULL,10-4030-026647,26647,NULL,4,28967,28967,1,234070Vi47368,NULL,2049.0982,163.9279,51.2275,NULL,0E0C3942-F222-4642-9F14-AD9F5C332C75,03/12/2012
48699,8,26/11/2012,08/12/2012,03/12/2012,5,1,SO48699,NULL,10-4030-013115,13115,NULL,9,15634,15634,1,1135674Vi97419,6365,2049.0982,163.9279,51.2275,NULL,F025F428-E128-4194-B91B-9780E01AC67C,03/12/2012
48700,8,26/11/2012,08/12/2012,03/12/2012,5,1,SO48700,NULL,10-4030-013519,13519,NULL,9,23002,23002,1,935693Vi7818,6365,2049.0982,163.9279,51.2275,NULL,497D5B53-8E81-4B01-BC28-0A9A9A2905AA,03/12/2012
48701,8,26/11/2012,08/12/2012,03/12/2012,5,1,SO48701,NULL,10-4030-013103,13103,NULL,9,18418,18418,1,1135781Vi831,6365,2049.0982,163.9279,51.2275,NULL,056C77EE-7C55-4486-9D23-86F6E8EAB44D,03/12/2012
48702,8,27/11/2012,09/12/2012,04/12/2012,5,1,SO48702,NULL,10-4030-017115,17115,NULL,10,26496,26496,1,530686Vi45293,6381,2181.5625,174.525,54.5391,NULL,735B91FB-A5E2-4D08-B6AD-79894710C5A7,04/12/2012
48703,8,27/11/2012,09/12/2012,04/12/2012,5,1,SO48703,NULL,10-4030-015004,15004,NULL,7,14079,14079,1,530689Vi30100,NULL,2443.35,195.468,61.0838,NULL,F42543D9-D759-4571-8B21-3A3483B2A83D,04/12/2012
48704,8,27/11/2012,09/12/2012,04/12/2012,5,1,SO48704,NULL,10-4030-016429,16429,NULL,8,22040,22040,1,730762Vi81122,NULL,2443.35,195.468,61.0838,NULL,402F93D2-B7A3-4037-BCFB-9E9BA2278FE8,04/12/2012
48705,8,27/11/2012,09/12/2012,04/12/2012,5,1,SO48705,NULL,10-4030-014995,14995,NULL,7,16396,16396,1,530772Vi55819,NULL,2181.5625,174.525,54.5391,NULL,53CF7125-65E8-427C-967D-908A11FA39D5,04/12/2012
48706,8,27/11/2012,09/12/2012,04/12/2012,5,1,SO48706,NULL,10-4030-019359,19359,NULL,10,23885,23885,1,831296Vi18302,6381,1000.4375,80.035,25.0109,NULL,9210F37E-8DFB-4063-BF2C-991CC0AF059F,04/12/2012
48707,8,27/11/2012,09/12/2012,04/12/2012,5,1,SO48707,NULL,10-4030-019313,19313,NULL,7,13927,13927,1,431491Vi67246,NULL,782.99,62.6392,19.5748,NULL,331CBCF1-85EB-45CA-9D3A-432F13333DF0,04/12/2012
48708,8,27/11/2012,09/12/2012,04/12/2012,5,1,SO48708,NULL,10-4030-016466,16466,NULL,8,21073,21073,1,131593Vi18760,NULL,2181.5625,174.525,54.5391,NULL,01C9642E-86A3-4C64-B3AC-31039F37F69A,04/12/2012
48709,8,27/11/2012,09/12/2012,04/12/2012,5,1,SO48709,NULL,10-4030-014268,14268,NULL,4,19146,19146,1,431867Vi36157,NULL,1000.4375,80.035,25.0109,NULL,7812ABF3-D8B5-4CB4-A519-F642C07B1AB5,04/12/2012
48710,8,27/11/2012,09/12/2012,04/12/2012,5,1,SO48710,NULL,10-4030-012305,12305,NULL,10,24256,24256,1,432216Vi76254,6381,2071.4196,165.7136,51.7855,NULL,D76FEDEB-2CA3-4B52-A135-913C8E878377,04/12/2012
48711,8,27/11/2012,09/12/2012,04/12/2012,5,1,SO48711,NULL,10-4030-015410,15410,NULL,4,19887,19887,1,433500Vi50334,NULL,782.99,62.6392,19.5748,NULL,A78FD75F-813D-4EAB-A27A-4A0805464B13,04/12/2012
48712,8,27/11/2012,09/12/2012,04/12/2012,5,1,SO48712,NULL,10-4030-027252,27252,NULL,6,18504,18504,1,633508Vi15762,6378,782.99,62.6392,19.5748,NULL,BD44BF0F-4CA6-4C9A-ABC2-574C090E796B,04/12/2012
48713,8,27/11/2012,09/12/2012,04/12/2012,5,1,SO48713,NULL,10-4030-027253,27253,NULL,6,14665,14665,1,133510Vi8567,6378,782.99,62.6392,19.5748,NULL,42DC507D-B40B-47C0-9DF4-00B5FB9765AE,04/12/2012
48714,8,27/11/2012,09/12/2012,04/12/2012,5,1,SO48714,NULL,10-4030-023104,23104,NULL,9,16555,16555,1,833836Vi59216,6376,2181.5625,174.525,54.5391,NULL,F6DE642B-3908-4FE5-9275-F293D5BA9CF9,04/12/2012
48715,8,27/11/2012,09/12/2012,04/12/2012,5,1,SO48715,NULL,10-4030-023107,23107,NULL,9,17449,17449,1,733839Vi30697,6376,2181.5625,174.525,54.5391,NULL,C278E162-86B3-4C99-AA98-48CEEBC9F47D,04/12/2012
48716,8,28/11/2012,10/12/2012,05/12/2012,5,1,SO48716,NULL,10-4030-017626,17626,NULL,10,11838,11838,1,831605Vi72114,6392,2181.5625,174.525,54.5391,NULL,537ACEA0-9C5B-4486-B8F2-33A1AB7FFF8E,05/12/2012
48717,8,28/11/2012,10/12/2012,05/12/2012,5,1,SO48717,NULL,10-4030-028736,28736,NULL,7,24131,24131,1,932224Vi81595,NULL,2071.4196,165.7136,51.7855,NULL,9DD9DC32-34DD-459E-956C-001ABB8F981B,05/12/2012
48718,8,28/11/2012,10/12/2012,05/12/2012,5,1,SO48718,NULL,10-4030-012382,12382,NULL,10,22082,22082,1,1032238Vi7107,6392,2071.4196,165.7136,51.7855,NULL,21C411A4-1CF8-43B2-94D9-64921CC94590,05/12/2012
48719,8,28/11/2012,10/12/2012,05/12/2012,5,1,SO48719,NULL,10-4030-023099,23099,NULL,9,18666,18666,1,233832Vi72992,6387,2443.35,195.468,61.0838,NULL,14756A2E-A9D1-42EF-B21D-9C885D0A6D5A,05/12/2012
48720,8,28/11/2012,10/12/2012,05/12/2012,5,1,SO48720,NULL,10-4030-022910,22910,NULL,9,25461,25461,1,833918Vi50730,6387,2181.5625,174.525,54.5391,NULL,AC981830-C3C5-41D8-B9A1-929206FC685C,05/12/2012
48721,8,28/11/2012,10/12/2012,05/12/2012,5,1,SO48721,NULL,10-4030-022930,22930,NULL,9,28607,28607,1,1033925Vi39260,6387,2443.35,195.468,61.0838,NULL,8FAED173-5A8B-472B-BEBA-E819151B1E4F,05/12/2012
48722,8,28/11/2012,10/12/2012,05/12/2012,5,1,SO48722,NULL,10-4030-022937,22937,NULL,9,25951,25951,1,1133932Vi31598,6387,2443.35,195.468,61.0838,NULL,59E222CC-5DE9-4422-82BA-989F9B3BEB82,05/12/2012
48723,8,29/11/2012,11/12/2012,06/12/2012,5,1,SO48723,NULL,10-4030-014944,14944,NULL,7,23145,23145,1,431471Vi90959,NULL,2443.35,195.468,61.0838,NULL,5E5D501C-5744-43AD-A78B-CB08E5E0A6ED,06/12/2012
48724,8,29/11/2012,11/12/2012,06/12/2012,5,1,SO48724,NULL,10-4030-020722,20722,NULL,8,25210,25210,1,331481Vi2694,NULL,782.99,62.6392,19.5748,NULL,AC3C9BC9-27A3-45DC-B79A-6AE9465C61DA,06/12/2012
48725,8,29/11/2012,11/12/2012,06/12/2012,5,1,SO48725,NULL,10-4030-017202,17202,NULL,10,18816,18816,1,831592Vi30933,6403,2181.5625,174.525,54.5391,NULL,EEF95657-CED5-4ABB-9C32-1B8D6A79EDE0,06/12/2012
48726,8,29/11/2012,11/12/2012,06/12/2012,5,1,SO48726,NULL,10-4030-024915,24915,NULL,9,13054,13054,1,835524Vi72223,6398,1000.4375,80.035,25.0109,NULL,882308BD-24B7-49D7-AC14-274621D02D77,06/12/2012
48727,8,29/11/2012,11/12/2012,06/12/2012,5,1,SO48727,NULL,10-4030-013128,13128,NULL,9,21320,21320,1,835681Vi19386,6398,2049.0982,163.9279,51.2275,NULL,A5D47A22-7861-4274-8812-C714CDB70306,06/12/2012
48728,8,29/11/2012,11/12/2012,06/12/2012,5,1,SO48728,NULL,10-4030-013111,13111,NULL,9,22120,22120,1,435789Vi8558,6398,2071.4196,165.7136,51.7855,NULL,C6DBB6D6-7EA0-428E-8989-1A0E810CA280,06/12/2012
48729,8,29/11/2012,11/12/2012,06/12/2012,5,1,SO48729,NULL,10-4030-026563,26563,NULL,9,29591,29591,1,NULL,6398,782.99,62.6392,19.5748,NULL,10F84B2D-FF60-4CE6-B799-2A3C960EACB2,06/12/2012
48730,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48730,PO522152463,10-4020-000676,29825,279,5,985,985,5,105032Vi84182,NULL,35984.4499,3448.5566,1077.6739,NULL,10354519-180B-40B8-8FC1-347DE19B5412,07/12/2012
48731,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48731,PO19314141866,10-4020-000622,30039,275,3,627,627,5,25203Vi96941,NULL,7046.91,676.5034,211.4073,NULL,57C99CC8-53DB-40C5-9BE1-ADC6520D48A5,07/12/2012
48732,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48732,PO13978110372,10-4020-000200,29890,283,1,855,855,5,25927Vi70960,NULL,414.4407,39.8116,12.4411,NULL,7AB2EB6F-2A8B-4730-B072-C899FDB63E2E,07/12/2012
48733,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48733,PO13514111638,10-4020-000337,30114,290,7,693,693,5,85969Vi65897,NULL,878.358,82.1723,25.6788,NULL,77D41A1C-2A21-413F-95C0-6F4FCB82FB3D,07/12/2012
48734,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48734,PO12644188680,10-4020-000530,30075,279,5,968,968,5,16141Vi13395,NULL,22956.3155,2195.5748,686.1171,NULL,A9942E8C-E94E-4E5F-998A-452C9FF4A38E,07/12/2012
48735,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48735,PO12412161905,10-4020-000670,29827,275,3,631,631,5,126147Vi61402,NULL,80097.995,7686.8236,2402.1324,NULL,F6FA018E-1C27-4CAF-8FC3-F926897C6C13,07/12/2012
48736,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48736,PO11078134183,10-4020-000246,30098,278,6,486,486,5,96264Vi22409,6411,33.7745,3.3324,1.0414,NULL,08669178-3507-4165-BF65-1F61CE5031D0,07/12/2012
48737,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48737,PO10730182359,10-4020-000491,29489,281,4,1069,1069,5,126401Vi34642,NULL,1394.0205,130.8023,40.8757,NULL,7EFAC922-541E-4088-82BF-5ABDF2CDCC41,07/12/2012
48738,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48738,PO10237154959,10-4020-000041,29805,281,4,994,994,5,56461Vi42584,NULL,3288.558,315.7016,98.6567,NULL,0B544BCC-1457-4048-9D22-544789C6E154,07/12/2012
48739,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48739,PO10092156492,10-4020-000252,30096,277,2,782,782,5,56490Vi35,NULL,20553.594,1974.1496,616.9217,NULL,F15D5EF7-E50C-436E-9703-A6C33297E8E9,07/12/2012
48740,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48740,PO551143768,10-4020-000004,29772,275,4,560,11380,5,96511Vi75503,NULL,80857.134,7763.0053,2425.9392,NULL,EBD5A0BF-571B-47E7-9DDA-C01D2BA82192,07/12/2012
48741,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48741,PO899196006,10-4020-000290,29689,283,1,865,865,5,46583Vi16176,NULL,37020.0401,3558.1621,1111.9256,NULL,23ED29C0-6E47-4A01-A337-75287ACC8A72,07/12/2012
48742,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48742,PO1421111269,10-4020-000325,30018,284,1,868,9,5,16625Vi89471,NULL,45.588,3.951,1.2347,NULL,C8FBA449-FBA2-4832-A24D-0191268A4DA1,07/12/2012
48743,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48743,PO1479118674,10-4020-000673,29826,276,1,1101,1101,5,86630Vi70980,NULL,627.768,61.9398,19.3562,NULL,631AF5F0-6E7F-450A-B5E5-DDF21F9121D6,07/12/2012
48744,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48744,PO1711156590,10-4020-000245,30000,289,6,485,485,5,126706Vi31994,6411,18986.0765,1841.9934,575.6229,NULL,E84FD3AC-62E8-42E2-9140-3A7F536370D8,07/12/2012
48745,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48745,PO2494111050,10-4020-000184,29937,275,4,580,580,5,106808Vi29629,NULL,8874.407,853.7187,266.7871,NULL,29B34881-00B9-41A6-9EC6-D22CE702295A,07/12/2012
48746,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48746,PO2552136060,10-4020-000506,29497,280,1,889,889,5,76885Vi67506,NULL,71599.4665,6916.6891,2161.4653,NULL,0CB84116-CEF4-47DB-BBFD-9F1837249DB4,07/12/2012
48747,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48747,PO2929132599,10-4020-000380,29683,283,1,875,875,5,86894Vi53345,NULL,8742.9763,838.0493,261.8904,NULL,9DBBC95F-CFF8-4E37-B072-95B903DECA31,07/12/2012
48748,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48748,PO3016138326,10-4020-000183,29654,275,3,579,579,5,56904Vi75200,NULL,1548.5749,145.6848,45.5265,NULL,0CAD7744-A7AD-4484-94E3-1938C7549464,07/12/2012
48749,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48749,PO2581113508,10-4020-000698,29636,276,1,1105,1105,5,46908Vi13543,NULL,3288.558,315.7016,98.6567,NULL,64ED01CC-68CB-463D-81AF-C0DCB05B916B,07/12/2012
48750,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48750,PO14732147398,10-4020-000514,29614,289,6,529,529,5,87822Vi8045,6411,53989.976,5242.7516,1638.3599,NULL,47DF61EF-01EA-4037-88AC-887BEFC303E2,07/12/2012
48751,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48751,PO13775132235,10-4020-000618,29844,277,2,821,821,5,37843Vi7271,NULL,42079.4855,4035.4423,1261.0757,NULL,5FD5E3A0-F1FB-4920-80EE-BD19C2C4A66D,07/12/2012
48752,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48752,PO12615149669,10-4020-000440,29604,279,5,956,956,5,37857Vi98016,NULL,647.994,62.2074,19.4398,NULL,3E3C995B-31C7-493B-B335-172C064F0580,07/12/2012
48753,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48753,PO17197151135,10-4020-000125,30065,277,2,767,767,5,77865Vi9665,NULL,30333.7908,2913.6438,910.5137,NULL,CF9E8D50-ACC0-4508-AB6D-FFE72E3A1877,07/12/2012
48754,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48754,PO18473150383,10-4020-000442,29734,289,6,517,517,5,87874Vi6854,6411,24351.9855,2339.8971,731.2178,NULL,9D07E19C-0672-42E6-BC61-765BCEED32A2,07/12/2012
48755,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48755,PO13340115035,10-4020-000355,29909,290,7,694,694,5,107879Vi71427,NULL,24987.5865,2393.1458,747.8581,NULL,7985AE1C-F538-4843-BF12-0778FAA6FEC2,07/12/2012
48756,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48756,PO14123138095,10-4020-000578,29747,283,1,895,895,5,27883Vi80261,NULL,647.994,62.2074,19.4398,NULL,44C1AF87-5C5D-4DB3-88F3-FF87AB9F8067,07/12/2012
48757,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48757,PO16588132026,10-4020-000146,29580,283,1,849,849,5,37886Vi78804,NULL,63864.7068,6130.5686,1915.8027,NULL,91B1D2C2-8E72-4F6C-97F3-1D66D57AD715,07/12/2012
48758,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48758,PO13688180139,10-4020-000475,29744,276,4,1068,1068,5,77887Vi43,NULL,40230.98,3857.3296,1205.4155,NULL,E7AE81D6-BE2C-4292-8750-D222B208D386,07/12/2012
48759,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48759,PO11861196757,10-4020-000017,29811,277,5,755,755,5,37890Vi94127,NULL,1275.0469,121.979,38.1184,NULL,FCC31A4B-AE29-4AD2-841C-4E21A7616EC0,07/12/2012
48760,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48760,PO9657199450,10-4020-000315,29549,279,5,943,943,5,117894Vi36747,NULL,21705.4863,2078.2567,649.4552,NULL,5462B183-FCA4-4CDD-91D3-93A89268952D,07/12/2012
48761,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48761,PO15312195795,10-4020-000299,29692,289,6,494,494,5,57896Vi4665,6411,29407.0435,2815.1516,879.7349,NULL,EBAE117C-347D-44B9-9BEF-C1D5798B5534,07/12/2012
48762,8,30/11/2012,12/12/2012,07/12/2012,5,0,SO48762,PO10527153432,10-4020-000480,29761,278,6,525,525,5,127900Vi28482,6411,2818.764,270.6013,84.5629,NULL,A5E6BCD9-64CD-4475-B275-EDD4EFA92813,07/12/2012
